Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (ﾀ),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
09/01/2015,"CEDAR HOUSE, GLENAULIN PARK, CHAPELIZOD DUBLIN 20",Dublin 20,Dublin,"ﾀ967,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"Chestnut Grove, Bree, Enniscorthy",,Wexford,"ﾀ238,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"CLONMOYLE, MULLINGAR, WESTMEATH",,Westmeath,"ﾀ350,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"CLOONEY, QUIN, CLARE",,Clare,"ﾀ134,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"CONVENT RD, CLAREMORRIS, MAYO",,Mayo,"ﾀ85,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"CONVENT ROAD, ABBEYFEALE, CO LIMERICK",,Limerick,"ﾀ42,500.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"Cushbawn, Ballinaclash",,Wicklow,"ﾀ315,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"DINGINS, CORLISMORE, CO CAVAN",,Cavan,"ﾀ35,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"DRUMGOOLE, KILLESHANDRA, CO CAVAN",,Cavan,"ﾀ60,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"DUNKELLIN, KILCOLGAN, GALWAY",,Galway,"ﾀ310,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"FOURPENNY ROCK LODGE, BROWNSBARN, INISTIOGE",,Kilkenny,"ﾀ385,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"GORTACOOSH, GLENFLESK, KILLARNEY",,Kerry,"ﾀ310,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"GORTADOO, BALLYFERRITER, TRALEE",,Kerry,"ﾀ22,500.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"GORTALOUGH, BALLINAFAD, VIA BOYLE",,Sligo,"ﾀ168,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"HILL VIEW, BARNA, WOODSGIFT",,Kilkenny,"ﾀ50,500.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"Interest in 286 Student Residences, Mayor Street Lower",,Mayo,"ﾀ6,986,194.00",Yes,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"KILCOURSEY, CLARA, CO OFFALY",,Offaly,"ﾀ177,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"KILLYTOGHER, CROSSERLOUGH, CO CAVAN",,Leitrim,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"KNCKAVOTA, GOREY, WEXFORD",,Wexford,"ﾀ350,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"KNOCKAHAW, SUNDAYS WELL, MULLINGAR",,Westmeath,"ﾀ170,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"KNOCKATOBER, DUNLEER, LOUTH",,Louth,"ﾀ235,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"KNOCKNACREE, CASTLEDERMOT, CO KILDARE",,Kildare,"ﾀ95,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"KYLENAHESKERAGH, CLOUGHJORDAN, TIPPERARY",,Tipperary,"ﾀ162,500.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"LYNWIL, 187 CHERRYFIELD RD, CRUMLIN DUBLIN 12",Dublin 12,Dublin,"ﾀ340,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"MAHON LODGE, 21 CASTLE RD, BLACKROCK",,Cork,"ﾀ6,536.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"MOUNTLANDS, KILMESSAN, CO MEATH",,Meath,"ﾀ152,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"NO 17 BATTERY COURT, LONGFORD, CO LONGFORD",,Longford,"ﾀ65,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"No102 Aughnaharna, Summerhill, Portlaoise",,Leitrim,"ﾀ175,771.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
09/01/2015,"portan, batterstown",,Meath,"ﾀ224,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"ROSEMOUNT COTTAGE, DUNDRUM RD, DUBLIN 14",Dublin 14,Dublin,"ﾀ801,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"Rylane, Macroom",,Cork,"ﾀ150,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"SAN ANTONE, INCHYDONEY ISLAND, CLONAKILTY",,Cork,"ﾀ280,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"SCURLOGSTOWN, TRIM, MEATH",,Meath,"ﾀ180,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"SEA VIEW, 15 STATION RD, LAHINCH",,Clare,"ﾀ85,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"The Birches, Cloughbally Upper, Mullagh",,Cavan,"ﾀ240,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"THE BUNGALOW, KILCULLEN RD, NAAS",,Kildare,"ﾀ245,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"THE QUAY, DUNGARVAN, WATERFORD",,Waterford,"ﾀ94,500.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"WHITE HILL, KILMORE, WEXFORD",,Wexford,"ﾀ155,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"WOOD OF O, TULLAMORE, OFFALY",,Offaly,"ﾀ85,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/01/2015,"Woodlawn, Brickhill West, Cratloe",,Clare,"ﾀ200,000.00",No,No,Second-Hand Dwelling house /Apartment,
10/01/2015,"24 Waterside, Castleheights, Kilmoney Rd.",,Cork,"ﾀ158,590.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
10/01/2015,"43 THE LAWN, CLOVER MEADOWS, BELMONT RD",,Kilkenny,"ﾀ87,500.00",No,No,Second-Hand Dwelling house /Apartment,
10/01/2015,"48 THE PADDOCKS, CASTLEREDMOND, MIDLETON",,Cork,"ﾀ168,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"1 OLDBRIDGE WAY, GRIFFEEN AVE, LUCAN",,Dublin,"ﾀ282,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"1 Templeroan Downs, Knocklyon",Dublin 16,Dublin,"ﾀ480,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"10 The Rise, Moyglare Hall, Maynooth",,Kildare,"ﾀ259,911.86",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
12/01/2015,"101 RAILWAY SQ, CASTLE PLACE, WATERFORD",,Waterford,"ﾀ56,500.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"103 OCONNELL COURT, PENROSELANE, WATERFORD",,Waterford,"ﾀ30,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"103 RAILWAY SQ, CASTLE PLACE, WATERFORD",,Waterford,"ﾀ52,600.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"108 RAILWAY SQ, CASTLE PLACE, WATERFORD",,Waterford,"ﾀ56,600.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"11 CLUAIN RI, ASHBOURNE, MEATH",,Meath,"ﾀ217,500.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"11 Scarlett Row, Essex Street West",Dublin 8,Dublin,"ﾀ176,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"114 SHINGAN, ENNISCORTHY, CO WEXFORD",,Wexford,"ﾀ36,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"115 CHORD STREET, DROGHEDA, CO LOUTH",,Louth,"ﾀ88,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"12 HEELEYS VIEW, THE MALL, MALAHIDE",,Dublin,"ﾀ365,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"12 Shanavine, Youghal",,Cork,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"12 THE PADDOCKS PLACE, THE PADDOCKS RD, ADAMSTOWN",,Dublin,"ﾀ219,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"12TULLYHALL COURT, TULLYHALL, LUCAN",,Dublin,"ﾀ305,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"13 Morrell Green, Monread, Naas",,Kildare,"ﾀ213,332.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"14 MARINO CRESCENT, CLONTARF, THE CRESCENT DUBLIN 3",Dublin 3,Dublin,"ﾀ1,560,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"15 Ryebridge Way, Kilcock",,Kildare,"ﾀ196,035.24",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/01/2015,"17A CARAGH MEADOWS, CARAGH RD, NAAS",,Kildare,"ﾀ91,666.00",Yes,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"18 CHURCHFIELDS, MILLTOWN, DUBLIN 6",Dublin 14,Dublin,"ﾀ515,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"18 HARMAN ST, CIRCULAR RD SOUTH, DUBLIN 8",Dublin 8,Dublin,"ﾀ190,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"18 The Four Acres, Clonbeg, Buncrana",,Donegal,"ﾀ74,500.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"182 CRODAUN FOREST PARK, CELBRIDGE, KILDARE",,Kildare,"ﾀ235,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"189 DUN NA COIRIBE, HEADFORD RD, GALWAY",,Galway,"ﾀ245,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"201 CRUISE PARK DR, TYRELLSTOWN DUBLIN 15, DUBLIN",Dublin 15,Dublin,"ﾀ180,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"209 RAILWAY, CASTLE PLACE, WATERFORD",,Waterford,"ﾀ52,500.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"21 BATH AVE, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,"ﾀ855,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"21 HAWTHORNS DR, BELLFIELD, FERRYBANK",,Kilkenny,"ﾀ123,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"21 LONGMEADOWS APTS, CONYNGHAM RD, ISLANDBRIDGE DUBLIN 8",Dublin 8,Dublin,"ﾀ258,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"22 Auburn Way, Cluain Ri, Ballymahon",,Longford,"ﾀ41,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/01/2015,"230 ELM MOUNT MOUNT, BEAUMONT, DUBLIN 9",Dublin 9,Dublin,"ﾀ350,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"24 Bru na Mara, Donegal Town, County Donegal",,Donegal,"ﾀ110,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"24 SEA VIEW PARK, CLIFFONEY, SLIGO",,Sligo,"ﾀ80,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"24 THE WILLOW, ROCKFIELD, DUNDRUM DUBLIN 16",Dublin 16,Dublin,"ﾀ197,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"25 ABBEY GLEN, ATHENRY, GALWAY",,Galway,"ﾀ120,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"25 ATHLUMNEY HALL, NAVAN, CO. MEATH",,Meath,"ﾀ305,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"27 WOODBINE CLOSE, RAHENY, DUBLIN 5",Dublin 5,Dublin,"ﾀ371,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"28 MILL RACE COURT, PHOENIX PARK RACECOURSE, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,"ﾀ265,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"28 RAILWAY VIEW, CLARA, CO. OFFALY",,Offaly,"ﾀ37,500.00",Yes,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"29 Gleann Fia, Mogeely",,Cork,"ﾀ93,495.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/01/2015,"29 GROSVENOR COURT, HIGH ST, KILLARNEY",,Kerry,"ﾀ80,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"299 CARNLOUGH RD, CABRA WEST, DUBLIN 7",Dublin 7,Dublin,"ﾀ225,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"3 ABBEY FIELDS, BALLAGHADEREEN, ROSCOMMON",,Roscommon,"ﾀ57,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"3 city view mews, banduff, cork",,Cork,"ﾀ105,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"3 Esmonde Avenue, Clane",,Kildare,"ﾀ352,422.91",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/01/2015,"3 THE AVENUE, BROADFIELD MANOR, RATHCOOLE",Dublin 24,Dublin,"ﾀ280,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"303 RAILWAY, CASTLE PLACE, WATERFORD",,Waterford,"ﾀ56,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"309 RAILWAY, CASTLE PLACE, WATERFORD",,Waterford,"ﾀ55,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"31 ABBEYVILLE, GALWAY RD, ROSCOMMON",,Roscommon,"ﾀ170,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"31 DROIM NA COILLE, DROMIN RD, NENAGH",,Tipperary,"ﾀ150,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"325 Willow Close, Elm Park, Castletroy",,Limerick,"ﾀ91,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"34 BARON PARK, CLONMEL, TIPPERARY",,Tipperary,"ﾀ80,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"34 MARLEY AVE, MARLEY GRANGE, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,"ﾀ518,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"35  Bachelors Walk, Dundalk",,Louth,"ﾀ77,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"35 CAMERON SQUARE, KILMAINHAM, DUBLIN",,Dublin,"ﾀ237,500.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"37  Granary Drive, Grange",,Sligo,"ﾀ44,052.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/01/2015,"38  Granary Drive, Grange",,Sligo,"ﾀ44,052.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/01/2015,"38 ST JOHNS, CASTLEDERMOT, CO KILDARE",,Kildare,"ﾀ130,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"46 Brandon Square, Waterville, Blanchardstown",Dublin 15,Dublin,"ﾀ271,365.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/01/2015,"46 EAST WALL ROAD, DUBLIN",Dublin 3,Dublin,"ﾀ155,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"47 BUSHY PARK HOUSE, TERENURE, DUBLIN 6W",,Dublin,"ﾀ350,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"49 COIS NA FARRAIGE, WHITEGATE, CORK",,Cork,"ﾀ120,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"5  Granary Drive, Grange",,Sligo,"ﾀ66,079.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/01/2015,"5 MILLTOWN GROVE, SHINRONE, BIRR",,Offaly,"ﾀ67,700.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"5 WILMOR, BALLYRICHARD, CARRICK ON SUIR",,Tipperary,"ﾀ29,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"52 Goodtide Harbour, Batt Street",,Wexford,"ﾀ112,900.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"52 Innisfallen Parade, Phibsboro, Dublin 7",Dublin 7,Dublin,"ﾀ242,500.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"54 CUL NA GREINE, KILRANE, ROSSLARE HARBOUR",,Wexford,"ﾀ70,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"58 GLENVIEW PARK, KILPEDDER, WICKLOW",,Wicklow,"ﾀ207,500.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"58 SWEETMOUNT PARK, DUNDRUM, DUBLIN 14",Dublin 14,Dublin,"ﾀ410,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"59 KENT RD, BALLYPHEHANE, CORK",,Cork,"ﾀ166,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"6 LOWER EDEN RD, GLASTHULE, DUBLIN",,Dublin,"ﾀ720,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"63 Forbes Quay, Lazer Lane, Grand Canal Dock",Dublin 8,Dublin,"ﾀ204,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"63 WHEATFIELD, MUFF, DONEGAL",,Donegal,"ﾀ111,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"69 COIS RIOGA, CAHERCONLISH, LIMERICK",,Limerick,"ﾀ225,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"7 Millbrook, Monaghan",,Monaghan,"ﾀ95,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/01/2015,"7 THOMAS RUSSELLS PLACE, DROMAHANE, MALLOW",,Cork,"ﾀ70,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"8 LOWER KINDLESTOWN, GREYSTONES, CO.WICKLOW",,Wicklow,"ﾀ487,500.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"8 Luttrellstown Way, Castleknock",Dublin 15,Dublin,"ﾀ355,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"8 MILLBROOOK LAWN, MILL ROAD, MIDLETON",,Cork,"ﾀ145,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"8 THE APTS, SILKEN PARK, KINGSWOOD HEIGHTS DUBLIN 24",Dublin 24,Dublin,"ﾀ156,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"8 THE SANDS, INNISCRONE, SLIGO",,Sligo,"ﾀ79,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"81 South Park, Foxrock",Dublin 18,Dublin,"ﾀ760,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"9  Granary Drive, Grange",,Sligo,"ﾀ66,079.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/01/2015,"9 WOODVIEW, BALLYWISH, CASTLBRIDGE",,Wexford,"ﾀ138,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"939 LADYCASTLE, THE K CLUB, STRAFFAN",,Kildare,"ﾀ400,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"All of Folio 42584f, Donegal",,Donegal,"ﾀ80,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"Apartment 9, 109 Parnell Street",Dublin 1,Dublin,"ﾀ125,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"APT 109 CASTLE PLACE, RAILWAY SQUARE, WATERFORD",,Waterford,"ﾀ52,800.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"APT 17, DUN LAOI, UNION QUAY",,Cork,"ﾀ123,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"APT 203 CASTLE PLACE, RAILWAY SQUARE, WATERFORD",,Waterford,"ﾀ54,500.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"APT 205 AVIARY HOUSE, MOUNT KENNETT COURT, WINDMILL ST",,Limerick,"ﾀ30,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"APT 54, SILVERQUAY, NORTHGATE ST",,Westmeath,"ﾀ157,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"BALLYEIGHTER, BANAGHER, OFFALY",,Offaly,"ﾀ45,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"BROADSTONE, RATHDRINAGH, NAVAN",,Meath,"ﾀ318,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"CAHERMURPHY, KILMIHIL, KILRUSH",,Clare,"ﾀ95,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"CARNBEG, DOYLESFORT ROAD, DUNDALK",,Louth,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"CRAGGAGH, FANORE, BALLYVAUGHAN",,Clare,"ﾀ85,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"CRAINN SIORGHLAS, GREENVILLE LANE, ENNISCORTHY",,Wexford,"ﾀ105,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"CURRAMORE, BALLINROBE, CO MAYO",,Mayo,"ﾀ320,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"DROMSALLAGH CROSS, CAPPAMORE, CO. LIMERICK",,Limerick,"ﾀ120,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"DRUMSHIEL LOWER, CONG",,Mayo,"ﾀ92,511.01",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
12/01/2015,"GARRYLOUGH, CASTLEBRIDGE, WEXFORD",,Wexford,"ﾀ265,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"KILBERRY, WILKINSON, NAVAN",,Meath,"ﾀ74,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"KYLEMORE, 123 NEWCOURT RD, BRAY",,Wicklow,"ﾀ440,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"LARKSMOOR LODGE, MULLAGHREAGH, MONALTY",,Meath,"ﾀ65,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"LOYOLA, 22 ISLAND RD, LIMERICK",,Limerick,"ﾀ60,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"main st, coolaney",,Sligo,"ﾀ70,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"MILLVIEW, MARKET ST, SKIBBEREEN",,Cork,"ﾀ20,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"MOUNTPLEASANT, MOUNTKEEFFE, NEWMARKET",,Cork,"ﾀ170,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"NEPTUNE HOUSE, TEMPLE CRESCENT, BLACKROCK",,Dublin,"ﾀ1,000,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"NO 2 THE COURTYEARD, FAIRHILL, KILLARNEY",,Kerry,"ﾀ135,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"OAK LAWNS, NEWBAWN, WEXFORD",,Wexford,"ﾀ160,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"RATHCLOUGH NORTH, DUALLA, CASHEL",,Tipperary,"ﾀ178,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"RIVERBEARS KENELLS, LUFFANY, MOONCOIN",,Kilkenny,"ﾀ135,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"SALEEN VILLAGE, CLOYNE, CORK",,Cork,"ﾀ47,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"SHANCODUFF, INNISKEEN, MONAGHAN",,Monaghan,"ﾀ210,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"SHANVALLEYBEG, MOYARD, CONNEMARA",,Galway,"ﾀ99,900.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"TOURTANE CLOGH, CASTLECOMER, KILKENNY",,Kilkenny,"ﾀ136,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"TOWNLAND OF CORAWHILA, CORRY P O, CARRICK ON SHANNON",,Leitrim,"ﾀ15,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/01/2015,"Unit 19 A, Spanish Cove, Kilkee",,Clare,"ﾀ60,000.00",No,No,Second-Hand Dwelling house /Apartment,
13/01/2015,"1 CURRAGHBEG MEADOWS, KILDARE, KILDARE",,Kildare,"ﾀ250,000.00",No,No,Second-Hand Dwelling house /Apartment,
13/01/2015,"1 KNOCKROE (BALLYNOE), DELGANY, CO. WICKLOW",,Wicklow,"ﾀ227,500.00",No,No,Second-Hand Dwelling house /Apartment,
13/01/2015,"1 PHIBBLESTOWN HOUSE, PHIBBLESTOWN, DUBLIN 15",Dublin 15,Dublin,"ﾀ162,500.00",No,No,Second-Hand Dwelling house /Apartment,
13/01/2015,"1 THE GRANARY, GRANGE, TULLOW",,Carlow,"ﾀ212,000.00",No,No,Second-Hand Dwelling house /Apartment,
13/01/2015,"1 WESTGROVE, BALLINCOLLIG, CORK",,Cork,"ﾀ180,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
13/01/2015,"100 MARLAY VIEW, BALLINTEER AVE, DUBLIN 16",Dublin 16,Dublin,"ﾀ280,000.00",No,No,Second-Hand Dwelling house /Apartment,
13/01/2015,"102 SARSFIELD SQ, ATHLONE, WESTMEATH",,Westmeath,"ﾀ30,000.00",No,No,Second-Hand Dwelling house /Apartment,
13/01/2015,"11 CARRIG RD POPPINTREE DUBLIN 11, DUBLIN 11, DUBLIN",Dublin 15,Dublin,"ﾀ98,184.85",Yes,No,Second-Hand Dwelling house /Apartment,
13/01/2015,"11 ROSEMOUNT GARDENS, BALLYMURN, ENNISCORTHY",,Wexford,"ﾀ39,000.00",No,No,Second-Hand Dwelling house /Apartment,
13/01/2015,"115 MILLTOWN HALL, MILLTOWN AVE, MOUNT ST ANNES DUBLIN 6",Dublin 6,Dublin,"ﾀ468,500.00",No,No,Second-Hand Dwelling house /Apartment,
13/01/2015,"12 MOUNT BELLEW GREEN, LUCAN, DUBLIN",,Dublin,"ﾀ236,000.00",No,No,Second-Hand Dwelling house /Apartment,
13/01/2015,"13 Rosehall, Cross Lanes, Drogheda",,Louth,"ﾀ169,295.15",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
13/01/2015,"13 SHANTOBOAR, BALLINALEE, CO LONGFORD",,Longford,"ﾀ50,000.00",No,No,Second-Hand Dwelling house /Apartment,
13/01/2015,"136 Downpatrick Road, Crumlin",Dublin 12,Dublin,"ﾀ183,000.00",No,No,Second-Hand Dwelling house /Apartment,
