Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (ﾀ),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
07/06/2012,"1 Cois Cloiche, Lisdoonvarna",,Clare,"ﾀ100,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
07/06/2012,"1 Lisdarn Heights, Swellan Upper, Cavan",,Cavan,"ﾀ44,053.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
07/06/2012,"15 The Grove, Weir View, Castlecomer Road",,Kilkenny,"ﾀ250,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"159 Leixlip Park, Leixlip",,Kildare,"ﾀ155,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"159 Roseberry Hill, Roseberry, Newbridge",,Kildare,"ﾀ196,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"16 The View, Westgrove, Donnybrook",,Cork,"ﾀ245,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"16A Sydney Parade Avenue, Sandymout, Dublin 4",,Dublin,"ﾀ1,000,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"17 Carriglea Downs, Dun Laoghaire",,Dublin,"ﾀ235,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"17 Pierce Court, Wexford",,Wexford,"ﾀ75,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"19 Kildonan Drive, Finglas",,Dublin,"ﾀ80,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"19 The View, Carrickmines Manor, Glenamuck Road",,Dublin,"ﾀ149,780.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
07/06/2012,"197 CHARLESLAND WOOD, GREYSTONES",,Wicklow,"ﾀ220,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"2 seagrave close, dublin 11",Dublin 11,Dublin,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"20 Cluain Droichead, Sixmilebridge",,Clare,"ﾀ105,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"23 Seaview Place, Ballycastle",,Mayo,"ﾀ33,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"24 THE GREEN, LAKE POINT, MULLINGAR",,Westmeath,"ﾀ95,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"25 Binn Chan, Western Distributor Road, Knocknacarra",,Galway,"ﾀ170,500.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"25 Geraldine Place, Cork",,Cork,"ﾀ125,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"28 Rivervalley Close, Swords, County Dublin",,Dublin,"ﾀ187,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"29 Cnoc Gorm, Tralee",,Kerry,"ﾀ78,190.79",Yes,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"29 Hollystown Demesne, Hollystown, Dublin 15",,Dublin,"ﾀ315,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"3 Hill Head, Kilmacrennan",,Donegal,"ﾀ69,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"3 Seafield Avenue, Seafield Mews, Monkstown",,Dublin,"ﾀ250,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"31 Davitt Road South, Wexford",,Wexford,"ﾀ86,500.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"32 Meanus Heights, Castlemaine",,Kerry,"ﾀ145,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"32 Tiffany Downes, Bishopstown",,Cork,"ﾀ155,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"34 An Faill, C�l Ard, Carrigtwohill.",,Cork,"�135,242.29",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
07/06/2012,"34 Fortlawn Park, Blanchardstown",,Dublin,"ﾀ52,250.00",Yes,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"34 Windsor Road, Rathmines, Dublin 6",,Dublin,"ﾀ1,080,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"36  Clonough Avenue, Limerick Road, Castleisland",,Kerry,"ﾀ152,500.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
07/06/2012,"4 Allen Park Road, Stillorgan, Co. Dublin",,Dublin,"ﾀ315,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"4 Ard Cluain, Main Street, Clonee",,Meath,"ﾀ70,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"4 Col Na Rois, Newtowncunningham",,Donegal,"ﾀ59,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"49 Chestnut Grove, Dunboyne",,Meath,"ﾀ360,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"5 BIRCHDALE PARK, KINSEALY",,Dublin,"ﾀ176,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"51 Achill Square, Waterville, Blanchardstown",,Dublin,"ﾀ150,406.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
07/06/2012,"56 Redesdale Road, Mount Merrion",,Dublin,"ﾀ496,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"59 Rosemount Estate, Dundrum",,Dublin,"ﾀ180,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"6 Heatherway, Forest Glen, Fermoy",,Cork,"ﾀ130,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"6 Ring Street, Inchicore, Dublin 8",,Dublin,"ﾀ72,500.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"626 Howth Road, Raheny",Dublin 5,Dublin,"ﾀ480,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"79 Park Avenue, Sandymount",,Dublin,"ﾀ2,800,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"8 Holles Row, Holles Street",Dublin 2,Dublin,"ﾀ210,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"8 Marine Avenue, Sandycove",,Dublin,"ﾀ520,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"89 Foxhill, Letterkenny",,Donegal,"ﾀ72,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"97 Castle Park, Balrothery, Tallaght",,Dublin,"ﾀ118,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"Annagh East, Annaghdown",,Galway,"ﾀ286,500.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"Ballymote, Cappagh, County Leitrim",,Leitrim,"ﾀ510,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"Bishopstown, Grantstown",,Waterford,"ﾀ135,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"BRACKVOAN, BRUFF",,Limerick,"ﾀ395,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"church road, bunclody",,Wexford,"ﾀ80,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"Clara, Ballinlough Road, Cork",,Cork,"ﾀ155,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"Cloran, Athenry",,Galway,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"Commons Road, Navan",,Meath,"ﾀ95,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"Drinagh, Knocklong",,Limerick,"ﾀ70,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"Folio No 43510F, Kerry",,Kerry,"ﾀ13,650.00",Yes,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"Maumtrasna, Finney, Claremorris",,Mayo,"ﾀ200,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"No. 3 Salem House, Chantiere Gate, Portlaoise",,Laois,"ﾀ67,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"Old Court, Templorum, Piltown",,Kilkenny,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"PARKSIDE, ABBEYLEIX ROAD, PORTLAOISE",,Laois,"ﾀ115,000.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
07/06/2012,"Swan Lane, Balreask Old, Navan",,Meath,"ﾀ86,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"The Haw, Lifford",,Donegal,"ﾀ250,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"The Haw, Lifford",,Donegal,"ﾀ75,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/06/2012,"The Laurels, 50 Upper Albert Road, Glenageary",,Dublin,"ﾀ930,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"1 Amberley Heights, Grange, Cork",,Cork,"ﾀ177,500.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"1 Carndun, Newtownbutler Road, Clones",,Monaghan,"ﾀ130,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"1 Carrickavee, Ballyjamesduff",,Cavan,"ﾀ154,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"1 CLOGHABRODY, THOMASTOWN",,Kilkenny,"ﾀ60,225.00",Yes,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"10 Oak Court, Dunderry, Navan",,Meath,"ﾀ250,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"100 THE HAWTHORNS, CARRAROE, SLIGO",,Sligo,"ﾀ143,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"100B Ashmount Court, Silversprings, Cork",,Cork,"ﾀ208,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
08/06/2012,"12 Appian Way, Ranelagh",Dublin 6,Dublin,"ﾀ1,450,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"12 Ardcullen, Omeath",,Louth,"ﾀ167,401.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
08/06/2012,"12 Cluain Beag, Cregg Road, Nobber",,Meath,"ﾀ70,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"12 Friarstown Close, Ballycummin Village, Raheen",,Limerick,"ﾀ245,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"122 Braemor Road, Churchtown",,Dublin,"ﾀ305,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"122 Dunluce Road, Clontarf, Dublin 3",Dublin 3,Dublin,"ﾀ330,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"13 Glenhaven, Rathgoggan Middle, Charleville",,Cork,"ﾀ200,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"13 the belfry, chapel lane, thomastown",,Kilkenny,"ﾀ73,131.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
08/06/2012,"14 Oliver Plunkett Square, Monkstown Farm, Dun Laoghaire",,Dublin,"ﾀ175,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"14 the green, college road, galway",,Galway,"ﾀ240,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"149 Blarney Street, Cork",,Cork,"ﾀ55,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"15 Lansdowne Hall, O'Callaghan Strand, Limerick",,Limerick,"ﾀ107,500.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"16 Broomville Court, Dublin Road, Portlaoise",,Laois,"ﾀ115,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"16 St. Conleth's Place, Naas",,Kildare,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"160 MALAHIDE, MARINA VILLAGE, MALAHIDE",,Dublin,"ﾀ177,500.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"16, Morrisson's Road",,Waterford,"ﾀ40,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"17 Warrenhouse Road, Baldoyle",Dublin 13,Dublin,"ﾀ320,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"18 Lynden Court, Portlaoise",,Cork,"ﾀ93,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"19 Forest View, Dromahair",,Leitrim,"ﾀ120,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
08/06/2012,"19 Howth Junction Cottages, Kilbarrack, Dublin 5",,Dublin,"ﾀ122,500.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"2 An Crannog, Carrickmacross, Co. Monaghan",,Monaghan,"ﾀ80,000.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
08/06/2012,"2 Ard Dara Drive, Station Road, Blarney",,Cork,"ﾀ280,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"20 The Steeples, Gowran, Co. Kilkenny",,Kilkenny,"ﾀ96,916.30",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
08/06/2012,"21 creevaghbui, ballymahon",,Longford,"ﾀ61,674.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
08/06/2012,"21 Dunbar Street, Cork",,Cork,"ﾀ57,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"213 Barton Road East, Dundrum",Dublin 14,Dublin,"ﾀ405,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"22 Cannon Street, Waterford",,Waterford,"ﾀ51,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"23 Gort an Clochair, Kilkee",,Clare,"ﾀ80,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
08/06/2012,"24 Brookhurst, Collins Ave.",,Waterford,"ﾀ152,500.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"24 Castletymon Court, Tallaght, Dublin 24",,Dublin,"ﾀ60,500.00",Yes,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"25 Bracken Grove, OLd Tramore Road, Waterford",,Waterford,"ﾀ145,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"25 The Links, Lahinch",,Clare,"ﾀ130,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"26 captain's Avenue, Crumlin, Dublin 12",Dublin 12,Dublin,"ﾀ170,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"26 Wainsfort Manor Crescent, Terenure",,Dublin,"ﾀ365,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"27A, Packenham The Slopes, Monkstown",,Dublin,"ﾀ110,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"28 Knightsbridge Court, Trim",,Meath,"ﾀ80,975.00",Yes,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"3 Little O'Curry St, Limerick",,Limerick,"ﾀ40,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"3 Obelisk Avenue, Blackrock",,Dublin,"ﾀ225,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"3 Rye River Avenue, Leixlip, (one half undivided share)",,Kildare,"ﾀ100,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"3 Shanliss Drive, Santry, Dublin 9",,Dublin,"ﾀ216,500.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"31 Hillcrest Park, Glasnevin",Dublin 11,Dublin,"ﾀ248,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"32D HIGH STREET, CORK",,Cork,"ﾀ7,500.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"33 Belton Avenue, Donnycarney, Dublin 9",,Dublin,"ﾀ165,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"34 MARIAN VILLAS, LAYTOWN",,Meath,"ﾀ115,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"35 Oak Lawn West, Leixlip",,Kildare,"ﾀ186,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"35 Shandon Road, Phibsboro, Dublin 7",Dublin 7,Dublin,"ﾀ220,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"36 Grianan, Westbury, Corbally",,Limerick,"ﾀ130,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"3A Wellington Court, Off Whitehall Road",Dublin 12,Dublin,"ﾀ85,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"4 Atlantean Cottages, kilkee",,Clare,"ﾀ125,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"4 Convent View  Cottages, Ratoath Road, Cabra",,Dublin,"ﾀ180,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"4 creevaghbawn, ballymahon",,Longford,"ﾀ39,647.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
08/06/2012,"4 Knockkieran Cottages, Blessington",,Wicklow,"ﾀ147,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"4 Raglan Road, Ballsbridge",Dublin 4,Dublin,"ﾀ1,850,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"40 The Meadows, Oldtown Hill, Celbridge",,Kildare,"ﾀ185,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"42 O'Hanlon Park, Dundalk",,Louth,"ﾀ40,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"44 Grange Abbey Road, Donaghmede, Dublin 13",Dublin 13,Dublin,"ﾀ200,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"45 Leopardstown Avenue, Blackrock",,Dublin,"ﾀ397,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"45 Rathlyon Grove, Firhouse",,Dublin,"ﾀ180,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"5 Grangebrook Close, Rathfarnham, Dublin 16",,Dublin,"ﾀ270,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"5 Kilcoran Place, Youghal, Cork",,Cork,"ﾀ110,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"5 West Road, East Wall",Dublin 3,Dublin,"ﾀ50,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"52 Glebe Hollow, Stranorlar",,Donegal,"ﾀ60,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"54 Ardleigh Park  Mullingar, Mullingar, Co. Westmeath",,Westmeath,"ﾀ109,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"54 Wood Dale View, Ballycragh, Dubln 24",Dublin 24,Dublin,"ﾀ15,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"59 Bishopsfield, Williamstown",,Waterford,"ﾀ216,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"59 Lansyn, Bohernasup, Ballina",,Mayo,"ﾀ175,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"59 Leichnin Village, Turlough, Castlebar",,Mayo,"ﾀ147,500.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"59 WATSON DRIVE, KILLINEY",,Dublin,"ﾀ280,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"6 Traverslea Wood, Lower Glenageary Road, County Dublin",,Dublin,"ﾀ375,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
08/06/2012,"64 KILFENORA ROAD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,"ﾀ132,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"66 THE FAIRWAYS, WOODBROOK GLEN, BRAY",,Dublin,"ﾀ175,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"6B The Lime Avenue, Countess Road, Killarney",,Kerry,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"70 Crumlin Road, Crumlin",,Dublin,"ﾀ165,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"76 Belarmine Plaza, Stepaside",,Dublin,"ﾀ175,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
08/06/2012,"77 Villa Park Gardens, Navan Road",,Dublin,"ﾀ250,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"8 Abercorn Terrace, Inchicore, Dublin 8",Dublin 8,Dublin,"ﾀ216,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"86 Pinewood estate, Killarney",,Kerry,"ﾀ70,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"9 Meadow Close, Newtownpark Avenue, Blackrock",,Dublin,"ﾀ580,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"9 MEADOWGROVE, MALLOW",,Cork,"ﾀ170,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"9 Nursery Drive, Ardfallen Estate, Douglas Road",,Cork,"ﾀ232,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"9 Rath Glen, Killeshin, Carlow",,Carlow,"ﾀ157,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
08/06/2012,"9 St Peters Drive, Walkinstown",,Dublin,"ﾀ202,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"9 The Paddocks, Moyglare Abbey, Maynooth",,Kildare,"ﾀ230,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"99 An Saileachain, Raheen, Athenry",,Galway,"ﾀ79,295.15",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
08/06/2012,"99 KNOCKMORE, ARKLOW",,Wicklow,"ﾀ135,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Apaertment B6 Cormullen, Foxford",,Mayo,"ﾀ69,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
08/06/2012,"Apartment 1, 23-24 High Street",,Galway,"ﾀ192,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Apartment 435, Castleforbes Square, Upper Mayor Street",,Dublin,"ﾀ173,500.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Apartment A10, City Gate, Sligo",,Sligo,"ﾀ56,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Apartment C4, City Gate, Sligo",,Sligo,"ﾀ52,500.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"apt 56  the crescent, carrickmines manor, glenamuck rd",,Dublin,"ﾀ154,185.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
08/06/2012,"Apt.18  Blackwater House, North Wall Quay",Dublin 1,Dublin,"ﾀ180,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Ard-na-Greine, St. John's Road, Wexford",,Wexford,"ﾀ267,500.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Ard Na Ri, 3 Buxton Hill  Sundays Well, Cork",,Cork,"ﾀ385,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"BALLINCLEA, LEMYBRIEN",,Waterford,"ﾀ20,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Carra North, Bullaun, Loughrea",,Galway,"ﾀ122,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Chalkhill  Templederry, Nenagh",,Tipperary,"ﾀ175,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Cloncurry, Enfield",,Meath,"ﾀ335,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Coolkill, Ballycahill, Thurles",,Tipperary,"ﾀ115,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Coosan, Athlone",,Westmeath,"ﾀ145,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"D2, CORMULLEN, FOXFORD",,Mayo,"ﾀ59,030.84",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
08/06/2012,"Drumnawall, Arvagh",,Cavan,"ﾀ40,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Dykegate Street, Dingle",,Kerry,"ﾀ150,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Gardimus, Mayglass, Co.Wexford",,Wexford,"ﾀ167,500.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Goodwin Garden, Kells",,Kilkenny,"ﾀ30,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"GORTINARE, LIXNAW",,Kerry,"ﾀ85,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"GROIN, AGHADOE, KILLARNEY",,Kerry,"ﾀ348,524.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Gurteenminogue, Murrintown",,Wexford,"ﾀ140,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"KNOCKHALL, ROOSKEY",,Roscommon,"ﾀ155,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Knockmant, Killucan",,Westmeath,"ﾀ189,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Macmine, Bree, Enniscorthy",,Wexford,"ﾀ185,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"No 139 Ashewood Walk, Stradbally Road, Portlaoise",,Laois,"ﾀ145,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
08/06/2012,"north commons, carlingford",,Louth,"ﾀ415,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"No.18  Patrick O'Donoghue Place, Togher, Cork",,Cork,"ﾀ125,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Palace Upper, Borrisleigh, Thurles",,Tipperary,"ﾀ130,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
08/06/2012,"Puffin House, Moate Cross, Rathvilly",,Carlow,"ﾀ130,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Rathdowneybeg, Ballymote",,Sligo,"ﾀ66,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
08/06/2012,"Sheephouse, Bridgetown",,Wexford,"ﾀ80,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"St Judes, Main Street, Clonegal",,Carlow,"ﾀ45,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Stonebridge Cottage, Castletown Kilpatrick, Navan",,Meath,"ﾀ110,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Tir na nOg, Glenamuck Road, Carrickmines",,Dublin,"ﾀ480,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Trabolgan, Whitegate",,Cork,"ﾀ95,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"TULLIG UPPER, KILLORGLIN",,Kerry,"ﾀ110,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Whitebog, Barrowhouse",,Laois,"ﾀ16,415.00",Yes,No,Second-Hand Dwelling house /Apartment,
08/06/2012,"Wyanstown, Oldtown",,Dublin,"ﾀ150,000.00",No,No,Second-Hand Dwelling house /Apartment,
